<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOLUME>,<DES>
2005-01-03,0.186260390259626,0.1888576355127782,0.1793844983756964,0.180148184299469,1066716000,0
2005-01-04,0.1814473194026256,0.1817526053404346,0.1689176178506556,0.1716679781675338,790224000,0
2005-01-05,0.1698343867992068,0.1753350931945166,0.1689176001231287,0.1732723265886306,724812000,1
2005-01-06,0.1763279832487277,0.1783907499800925,0.1703688899834643,0.1715918779373169,563568000,0
2005-01-07,0.1719732453167956,0.173272325842701,0.165784945525778,0.1683061122894287,763092000,1
2005-01-10,0.1688415170914314,0.1703688893272351,0.1676955370963272,0.168688416481018,579552000,1
2005-01-11,0.167084048274776,0.168000835068845,0.1609718539836739,0.1634930074214935,1093380000,1
2005-01-12,0.1649452087848929,0.1655557944103691,0.1581454201566728,0.1621178537607193,1057800000,0
2005-01-13,0.1625000567477094,0.1680768540686883,0.1589090174682492,0.1637991368770599,898764000,1
2005-01-14,0.1668548848246438,0.1672371924587805,0.1627293503442818,0.1643337309360504,573912000,1
2005-01-18,0.1625000806269801,0.1673132064784193,0.1621177868337266,0.1669308990240097,464556000,1
2005-01-19,0.1676955626828789,0.168076941320609,0.1624240484366219,0.1631116420030594,336492000,1
2005-01-20,0.1598258739063777,0.1674663558405574,0.1598258739063777,0.1634930074214935,640080000,1
2005-01-21,0.1637221289512489,0.1670078824194444,0.163187649957204,0.1637991368770599,596352000,1
2005-01-24,0.162882394104602,0.1652504463187478,0.1563117875958635,0.1572285741567611,463704000,1
2005-01-25,0.1579161746428263,0.1621948081124696,0.1569993880404185,0.1599789410829544,439704000,1
2005-01-26,0.160513436251765,0.1642575909792945,0.1578400977818117,0.1620417237281799,429120000,1
2005-01-27,0.162346943793632,0.1757934255171608,0.1613540648487071,0.1750297397375106,1002912000,1
2005-01-28,0.1757173912083312,0.1764049709323368,0.1709803574824291,0.1748006045818328,671052000,0
2005-01-31,0.1762518944984511,0.1783907539338897,0.1726608538093024,0.1751059144735336,562968000,1
2005-02-01,0.1749527576741042,0.1791552978346912,0.1738837859485217,0.178390696644783,507180000,1
2005-02-02,0.1854197243528459,0.1897744506159621,0.1801482114562592,0.1883231848478317,2035404000,0
2005-02-03,0.1863365322351455,0.187635612854409,0.1837392726331311,0.1863365322351455,690120000,1
2005-02-04,0.1864125829798908,0.1975670946178503,0.1863364903398184,0.1970326155424118,806448000,1
2005-02-07,0.1972618182778559,0.2009289509211903,0.1929070922871401,0.1946636438369751,521628000,1
