<DATE>,<DES>,<OPEN>,<HIGH>,<LOW>,<CLOSE>
2005-03-28,1,70.95,70.95,69.88,69.88
2005-03-29,1,69.88,70.04,67.28,67.74
2005-03-30,0,67.28,68.36,66.21,67.13
2005-03-31,1,68.51,69.12,68.05,68.51
2005-04-01,1,68.97,70.34,68.51,70.34
2005-04-04,1,69.73,70.95,69.12,69.73
2005-04-06,1,69.73,71.11,69.43,69.43
2005-04-07,1,69.73,70.19,68.81,69.12
2005-04-08,1,69.88,72.03,69.58,71.26
2005-04-11,1,71.26,72.79,70.65,71.26
2005-04-12,0,71.26,72.94,70.65,72.48
2005-04-13,1,72.64,72.94,71.87,72.79
2005-04-14,0,71.57,77.53,71.57,77.07
2005-04-15,0,76.46,77.38,75.54,77.07
2005-04-18,1,75.54,76.15,72.79,74.01
2005-04-19,1,74.93,76.0,74.01,74.93
2005-04-20,1,75.24,75.54,72.64,72.94
2005-04-21,1,71.72,74.17,71.57,73.55
2005-04-22,1,74.32,75.85,73.86,74.01
2005-04-25,0,74.01,74.47,73.4,74.32
2005-04-26,1,74.32,74.47,71.26,72.33
2005-04-27,1,72.33,73.25,71.72,72.64
2005-04-28,1,71.87,72.64,70.34,72.03
2005-04-29,1,72.03,72.94,71.41,72.33
2005-05-03,1,73.86,75.85,73.86,74.93
2005-05-04,1,75.39,76.15,74.17,76.0
2005-05-05,0,77.07,80.13,77.07,79.52
2005-05-06,0,80.13,84.26,79.52,83.19
2005-05-09,0,83.19,83.34,81.35,82.73
2005-05-10,1,83.19,83.19,81.05,81.66
2005-05-11,0,80.44,83.49,80.44,81.96
2005-05-12,0,81.35,82.27,80.59,82.27
2005-05-13,0,82.27,84.11,81.66,82.27
2005-05-16,0,82.58,83.34,81.66,82.58
2005-05-17,0,83.19,84.11,81.96,82.42
2005-05-18,1,81.66,82.12,80.74,81.66
2005-05-19,0,83.04,83.49,82.58,83.49
2005-05-20,0,83.49,84.41,83.04,83.34
2005-05-23,1,83.19,83.34,79.98,79.98
2005-05-24,1,79.52,80.13,78.29,78.45
2005-05-25,1,78.91,79.82,77.38,78.45
2005-05-26,1,78.6,79.21,77.38,78.14
2005-05-27,1,78.6,81.66,78.6,81.05
2005-05-30,1,81.66,82.27,80.89,82.12
2005-05-31,1,81.81,82.88,81.05,82.88
2005-06-01,1,82.73,83.19,81.66,81.96
2005-06-02,0,82.88,83.04,81.81,82.58
2005-06-03,0,82.58,83.49,81.96,82.58
2005-06-06,1,82.42,82.58,81.66,82.58
2005-06-07,1,82.58,82.58,81.66,81.81
2005-06-08,0,81.81,85.48,81.81,85.48
2005-06-09,0,85.48,86.55,84.11,84.11
2005-06-10,0,85.63,88.39,85.18,88.23
2005-06-13,0,88.23,88.39,86.86,88.39
2005-06-14,1,88.39,90.53,85.33,85.33
2005-06-15,0,86.86,87.93,86.09,87.93
2005-06-16,1,87.93,88.23,86.86,88.08
2005-06-17,1,88.69,89.46,86.71,87.16
2005-06-20,1,86.4,87.16,85.94,85.94
2005-06-21,1,85.94,86.4,84.87,85.33
2005-06-22,1,85.94,87.16,85.63,87.01
2005-06-23,1,87.47,87.47,86.25,86.4
2005-06-24,0,85.79,86.09,85.02,85.02
2005-06-27,0,84.26,84.72,83.49,84.11
2005-06-28,1,84.11,85.02,84.11,84.72
2005-06-29,1,85.63,85.94,83.8,84.11
2005-06-30,1,84.26,84.72,83.8,83.95
2005-07-01,1,84.11,87.01,84.11,86.55
2005-07-04,1,87.01,87.78,86.55,87.16
2005-07-05,1,87.16,88.85,87.16,88.54
2005-07-06,1,88.69,89.15,87.32,87.47
2005-07-07,1,87.16,88.23,87.16,87.78
2005-07-08,1,88.08,89.76,88.08,88.85
2005-07-11,1,90.07,92.21,90.07,91.29
2005-07-12,1,91.45,92.21,91.14,91.75
2005-07-13,1,92.67,95.73,92.67,93.59
2005-07-14,1,94.81,95.73,94.05,95.42
2005-07-15,1,95.42,95.57,93.59,93.59
2005-07-19,0,93.28,96.95,92.36,96.03
2005-07-20,1,96.34,96.8,94.2,94.2
2005-07-21,1,94.81,99.24,94.81,96.65
2005-07-22,1,96.34,97.56,93.28,93.43
2005-07-25,1,94.66,99.86,94.66,99.86
2005-07-26,0,101.69,103.07,96.49,96.65
2005-07-27,1,96.65,98.02,95.57,95.57
2005-07-28,0,96.65,101.84,96.65,101.39
2005-07-29,0,102.76,106.28,102.0,102.91
2005-08-01,0,103.68,105.06,103.07,103.37
2005-08-02,1,104.9,105.21,98.33,99.86
2005-08-03,1,102.0,106.74,101.23,106.74
2005-08-04,0,114.08,114.08,112.55,114.08
2005-08-08,0,113.16,114.69,109.18,114.08
2005-08-09,0,113.77,113.77,107.66,113.01
2005-08-10,0,112.38,113.07,106.15,106.15
2005-08-11,0,106.15,108.58,100.62,106.15
2005-08-12,1,106.15,106.85,100.62,100.62
2005-08-15,1,100.62,100.97,94.74,96.13
2005-08-16,0,96.13,98.55,95.95,98.55
2005-08-17,0,97.51,102.7,97.51,101.83
2005-08-18,1,101.83,102.35,99.41,99.41
2005-08-19,1,99.58,99.58,96.47,97.86
2005-08-22,1,99.93,101.49,99.58,99.93
2005-08-23,1,100.62,103.91,99.93,102.35
2005-08-24,1,101.66,103.56,101.66,102.35
2005-08-25,0,102.35,105.81,101.14,103.91
2005-08-26,1,105.81,106.85,102.01,102.01
2005-08-29,0,102.01,103.39,100.97,101.31
2005-08-30,1,103.04,103.04,97.51,98.55
2005-08-31,0,99.41,101.31,95.44,95.78
2005-09-02,1,98.2,100.28,97.51,100.1
2005-09-05,1,101.66,101.66,97.86,98.03
2005-09-06,1,99.24,102.35,97.51,102.35
2005-09-07,1,102.35,105.98,100.97,105.12
2005-09-08,0,105.81,106.85,104.43,106.67
2005-09-09,1,106.85,108.06,106.15,107.37
2005-09-12,0,108.92,109.79,107.71,108.58
2005-09-13,0,108.58,108.92,107.02,107.19
2005-09-14,1,107.02,108.4,105.81,106.33
2005-09-15,1,106.15,106.67,104.77,105.12
2005-09-16,1,105.12,105.64,103.39,103.91
2005-09-19,0,104.43,107.19,104.43,106.33
2005-09-20,0,106.33,112.38,106.33,110.48
2005-09-21,0,110.65,112.72,109.96,109.96
2005-09-22,0,109.96,111.34,109.27,109.61
2005-09-23,1,109.27,109.61,103.73,105.46
2005-09-26,0,106.5,106.85,103.04,103.73
2005-09-27,0,103.73,106.15,101.49,106.15
2005-09-28,1,106.15,108.4,105.46,105.81
2005-09-29,1,105.12,106.33,104.08,105.29
2005-09-30,0,106.15,109.27,106.15,108.23
2005-10-03,0,108.92,112.38,108.58,111.34
2005-10-04,1,112.03,112.38,109.44,111.0
2005-10-05,0,111.17,116.18,110.65,113.42
2005-10-06,0,111.69,112.72,111.0,111.69
2005-10-07,0,111.51,112.03,109.61,110.3
2005-10-11,0,110.82,111.51,109.44,109.61
2005-10-12,0,108.92,110.48,108.06,108.58
2005-10-13,1,108.23,109.44,104.25,106.5
2005-10-14,0,107.88,108.23,105.46,105.46
2005-10-17,1,106.15,106.5,98.2,98.2
2005-10-18,0,99.24,99.93,96.82,99.58
2005-10-19,1,97.51,97.86,95.61,97.86
2005-10-20,1,98.55,100.97,97.16,99.93
2005-10-21,1,97.51,100.97,97.16,99.24
2005-10-24,0,100.28,100.45,97.51,97.51
2005-10-25,1,99.76,100.62,97.86,97.86
2005-10-26,1,97.51,98.55,91.63,95.95
2005-10-27,0,95.09,97.51,93.02,95.61
2005-10-28,0,93.88,95.61,92.84,93.71
2005-10-31,1,96.13,100.1,95.44,100.1
2005-11-01,1,102.01,103.39,100.97,100.97
2005-11-02,1,103.39,107.37,102.52,107.37
2005-11-03,1,110.3,111.0,105.29,105.29
2005-11-04,1,108.92,110.3,106.85,108.92
2005-11-07,1,108.92,109.61,106.85,109.61
2005-11-08,1,109.96,109.96,106.5,106.67
2005-11-09,1,106.5,110.3,105.81,109.79
2005-11-10,1,110.65,111.69,109.27,109.79
2005-11-11,1,111.69,113.24,109.96,110.3
2005-11-14,1,110.3,112.72,110.3,110.82
2005-11-15,0,110.82,110.82,108.06,108.75
2005-11-16,1,108.75,111.0,108.75,109.61
2005-11-17,1,109.61,109.61,105.29,107.54
2005-11-18,1,108.92,113.42,108.92,111.69
2005-11-21,1,112.38,115.84,111.51,114.45
2005-11-22,0,114.11,114.11,111.0,111.0
2005-11-23,1,112.03,113.42,111.51,113.42
2005-11-24,1,113.42,113.59,111.17,112.55
2005-11-25,1,113.59,118.08,113.07,116.87
2005-11-28,0,119.99,123.1,118.08,122.75
2005-11-29,0,121.02,122.06,119.99,119.99
2005-11-30,1,120.68,123.62,120.33,121.2
2005-12-01,0,120.68,122.06,119.47,120.85
2005-12-02,0,123.79,125.69,122.41,124.48
2005-12-05,0,126.21,130.88,125.17,130.01
2005-12-06,0,126.56,128.98,126.56,128.98
2005-12-07,1,127.94,128.98,119.99,119.99
2005-12-08,1,119.29,119.81,116.36,118.95
2005-12-09,1,118.95,121.71,118.95,120.68
2005-12-12,0,117.57,118.6,112.72,117.22
2005-12-13,1,117.22,120.85,116.18,117.74
2005-12-14,0,119.64,120.33,117.39,119.99
2005-12-15,0,121.37,121.37,119.47,119.47
2005-12-16,1,121.02,127.25,121.02,122.93
2005-12-19,0,123.79,125.35,122.23,124.14
2005-12-20,1,123.79,123.79,122.41,122.75
2005-12-21,1,122.93,123.1,120.68,122.75
2005-12-22,0,123.44,124.83,122.06,122.06
2005-12-23,0,123.1,125.35,121.02,125.35
2005-12-26,0,127.59,131.22,127.59,129.67
2005-12-27,0,130.01,131.74,127.25,128.98
2005-12-28,0,127.25,130.71,126.21,130.71
2005-12-29,1,130.71,139.35,130.19,136.41
2005-12-30,0,136.41,139.52,133.82,133.82
2006-01-02,0,131.4,137.97,131.4,137.79
2006-01-03,0,137.79,143.33,136.93,138.31
2006-01-04,0,140.04,140.39,133.47,134.16
2006-01-05,0,135.55,139.7,133.99,135.89
2006-01-06,1,136.93,139.35,127.94,127.94
2006-01-09,0,128.63,129.67,124.48,126.21
2006-01-10,0,126.21,127.25,122.93,123.44
2006-01-11,0,123.1,125.35,122.06,125.0
2006-01-12,0,125.35,126.04,120.5,121.02
2006-01-13,1,121.71,123.27,119.99,119.99
2006-01-16,0,120.16,122.41,119.12,119.99
2006-01-17,0,121.71,124.83,121.02,121.2
2006-01-18,0,119.29,119.64,112.9,116.01
2006-01-19,1,115.49,116.36,111.34,112.55
2006-01-20,0,113.76,115.15,112.38,112.38
2006-01-23,1,110.3,113.93,109.96,113.07
2006-01-24,1,114.11,115.66,113.59,113.76
2006-01-25,0,113.76,113.76,109.96,110.48
2006-02-03,1,114.45,115.66,113.24,113.76
2006-02-06,0,110.65,115.84,109.09,115.84
2006-02-07,0,115.49,118.26,114.45,116.18
2006-02-08,0,117.57,118.08,115.84,115.84
2006-02-09,1,117.91,118.26,114.63,114.63
2006-02-10,1,115.32,115.49,110.13,110.82
2006-02-13,1,110.65,113.42,108.58,113.42
2006-02-14,1,113.07,115.84,112.55,114.97
2006-02-15,0,114.11,120.68,113.24,118.95
2006-02-16,0,120.68,121.54,119.29,119.29
2006-02-17,1,119.99,120.33,117.22,117.57
2006-02-20,1,116.87,118.26,116.01,117.57
2006-02-21,1,118.08,119.12,116.53,116.53
2006-02-22,0,117.74,118.08,113.07,113.42
2006-02-23,0,113.76,113.93,110.3,110.3
2006-02-24,1,110.13,113.42,110.13,113.42
2006-02-27,1,112.38,116.87,111.86,116.01
2006-03-01,0,115.84,121.54,114.8,120.85
2006-03-02,1,122.75,123.1,117.91,117.91
2006-03-03,1,118.6,121.54,117.57,118.08
2006-03-06,1,118.6,122.41,118.6,121.2
2006-03-07,1,120.33,120.5,118.26,118.26
2006-03-08,1,118.08,119.29,114.8,115.84
2006-03-09,1,116.87,118.08,116.18,116.53
2006-03-10,1,116.53,117.22,114.28,115.32
2006-03-13,0,116.87,118.6,115.32,118.6
2006-03-14,1,117.91,118.6,114.97,116.01
2006-03-15,0,117.57,122.06,117.22,122.06
2006-03-16,1,122.41,128.8,121.71,123.79
2006-03-17,1,125.17,127.77,124.83,127.42
2006-03-20,1,128.98,131.4,127.59,127.59
2006-03-21,0,128.28,129.32,121.02,122.41
2006-03-22,0,121.02,123.62,120.33,122.58
2006-03-23,0,123.79,125.52,122.58,123.1
2006-03-24,1,124.83,126.21,122.41,123.44
2006-03-27,0,125.52,125.52,123.79,124.48
2006-03-28,1,125.17,126.21,123.79,124.65
2006-03-29,0,125.52,130.01,125.52,129.15
2006-03-30,1,130.36,131.05,127.25,127.59
2006-03-31,1,129.67,131.05,128.63,129.84
2006-04-03,0,130.71,131.05,129.67,129.84
2006-04-04,0,130.71,133.82,130.01,130.01
2006-04-06,0,131.74,132.09,130.19,131.4
2006-04-07,0,131.4,131.74,129.15,129.67
2006-04-10,1,129.67,131.4,128.46,128.98
2006-04-11,1,130.01,130.53,128.28,130.36
2006-04-12,0,130.36,132.09,130.01,132.09
2006-04-13,1,133.13,133.13,128.63,128.63
2006-04-14,1,128.98,131.05,128.63,130.71
2006-04-17,1,130.53,130.53,126.21,126.21
2006-04-18,1,125.17,127.94,124.83,126.73
2006-04-19,1,128.11,128.98,124.48,126.56
2006-04-20,1,127.94,128.98,126.21,127.94
2006-04-21,0,128.98,136.58,128.28,134.34
2006-04-24,1,134.16,136.93,133.99,134.85
2006-04-25,1,136.93,137.62,133.13,133.47
2006-04-26,1,131.4,132.78,126.56,127.25
2006-04-27,1,128.28,129.5,126.9,127.07
2006-04-28,1,128.28,128.98,127.07,128.8
2006-05-02,0,130.01,130.71,127.42,127.94
2006-05-03,0,128.8,132.26,128.63,130.19
2006-05-04,1,130.88,133.47,130.88,131.05
2006-05-05,0,133.13,134.51,131.57,132.09
2006-05-08,0,134.51,141.25,132.95,141.25
2006-05-09,0,142.29,144.02,139.35,139.35
2006-05-10,0,141.42,142.46,137.97,139.52
2006-05-11,0,138.31,144.54,138.31,143.33
2006-05-12,0,138.49,141.08,138.31,138.31
2006-05-15,1,136.93,136.93,134.85,134.85
2006-05-16,0,136.58,138.14,135.03,135.03
2006-05-17,0,136.58,136.58,133.64,134.51
2006-05-18,0,132.43,134.16,130.88,130.88
2006-05-19,0,130.36,131.74,128.98,129.15
2006-05-22,0,129.67,130.01,124.48,124.48
2006-05-23,1,122.75,123.27,119.29,119.64
2006-05-24,0,121.89,126.04,120.33,124.48
2006-05-25,1,125.52,126.21,121.37,122.75
2006-05-26,1,124.48,126.21,120.33,121.02
2006-05-29,0,122.75,123.44,120.16,122.06
2006-05-30,1,122.75,126.9,121.71,124.65
2006-06-01,1,126.56,130.71,125.17,128.11
2006-06-02,1,130.01,131.74,128.63,129.5
2006-06-05,0,131.4,131.74,123.1,124.14
2006-06-06,0,126.21,129.5,124.48,129.5
2006-06-07,0,125.86,127.59,120.68,121.37
2006-06-08,0,119.99,120.16,112.9,113.07
2006-06-09,0,114.11,116.53,109.27,115.15
2006-06-12,0,113.59,115.49,111.86,113.42
2006-06-13,0,109.96,109.96,105.81,106.5
2006-06-14,0,104.08,105.81,102.7,104.6
2006-06-15,0,105.46,107.88,103.91,104.43
2006-06-16,1,107.19,109.79,105.64,106.5
2006-06-19,1,105.98,107.54,103.22,103.56
2006-06-20,1,103.73,104.77,96.82,98.89
2006-06-21,1,99.76,101.31,95.44,96.82
2006-06-22,1,100.97,103.56,99.58,103.56
2006-06-23,0,103.73,107.19,102.7,105.64
2006-06-26,0,104.08,106.85,104.08,105.81
2006-06-27,0,105.12,105.64,103.22,103.73
2006-06-28,0,102.01,102.52,99.07,101.31
2006-06-29,0,103.39,104.43,102.35,102.35
2006-06-30,1,105.46,105.46,103.73,103.73
2006-07-03,0,104.08,105.64,103.04,103.22
2006-07-04,0,104.08,107.88,103.73,105.98
2006-07-05,1,105.81,106.33,104.08,104.08
2006-07-06,1,103.73,104.94,102.7,104.43
2006-07-07,0,104.43,107.02,103.91,106.33
2006-07-10,0,105.46,107.54,105.12,107.37
2006-07-11,0,107.02,107.54,104.77,104.77
2006-07-12,0,105.46,107.19,104.08,104.08
2006-07-13,0,103.56,104.94,103.22,103.56
2006-07-14,0,100.97,101.83,99.58,99.58
2006-07-17,1,98.89,99.58,94.74,95.95
2006-07-18,1,96.47,98.37,96.47,97.34
2006-07-19,1,98.55,98.89,96.13,96.13
2006-07-20,1,99.58,100.28,98.72,99.93
2006-07-21,0,98.55,98.89,97.86,98.89
2006-07-24,0,98.03,98.89,96.82,98.89
2006-07-25,1,100.62,102.35,100.62,100.97
2006-07-26,1,100.97,101.83,99.24,99.24
2006-07-27,0,99.24,104.08,99.24,103.39
2006-07-28,1,103.04,106.15,102.52,103.73
2006-07-31,0,105.81,105.98,103.04,103.22
2006-08-01,1,102.7,103.91,100.62,102.01
2006-08-02,0,103.12,105.29,102.33,104.3
2006-08-03,1,104.11,105.69,102.72,102.72
2006-08-04,1,102.72,107.86,102.72,105.88
2006-08-07,1,105.88,109.24,105.09,108.65
2006-08-08,1,111.42,111.42,109.44,110.63
2006-08-09,1,110.63,112.6,110.03,112.6
2006-08-10,1,112.21,114.18,112.21,112.6
2006-08-11,0,113.0,113.59,111.42,112.4
2006-08-14,1,113.0,114.38,112.6,112.8
2006-08-15,1,113.0,113.98,112.21,113.98
2006-08-16,1,115.96,117.34,115.37,116.16
2006-08-17,1,117.54,121.69,117.14,118.53
2006-08-18,0,120.9,121.69,118.92,118.92
2006-08-21,0,118.92,119.32,111.81,112.01
2006-08-22,1,112.6,116.95,112.6,115.76
2006-08-23,0,115.37,116.75,112.6,116.55
2006-08-24,0,115.96,119.32,115.76,116.75
2006-08-25,1,117.93,118.53,114.58,114.58
2006-08-28,0,114.58,114.58,112.8,114.58
2006-08-29,1,116.35,116.35,114.58,114.58
2006-08-30,0,116.16,118.73,115.76,118.33
2006-08-31,1,120.5,121.29,118.53,118.53
2006-09-01,1,119.71,125.64,119.71,124.85
2006-09-04,0,126.82,131.17,126.63,129.19
2006-09-05,1,129.59,129.79,126.43,127.02
2006-09-06,0,126.43,129.39,125.64,127.02
2006-09-07,0,126.23,130.38,126.23,130.38
2006-09-08,0,130.78,132.36,129.39,132.36
2006-09-11,1,132.55,133.94,128.8,129.19
2006-09-12,0,129.19,129.79,126.43,126.82
2006-09-13,0,129.59,129.59,124.06,125.24
2006-09-14,1,126.43,126.43,121.49,122.48
2006-09-15,1,122.28,125.64,122.28,125.64
2006-09-18,0,128.01,130.78,127.22,129.59
2006-09-19,0,128.8,129.19,126.82,126.82
2006-09-20,0,126.82,128.4,125.64,128.01
2006-09-21,0,129.59,130.38,125.84,125.84
2006-09-22,1,125.84,127.42,125.64,126.03
2006-09-25,0,125.64,126.43,123.07,124.45
2006-09-26,1,125.44,125.84,123.27,123.27
2006-09-27,0,125.24,126.23,124.26,125.64
2006-09-28,0,126.23,126.23,122.48,123.07
2006-09-29,0,123.47,125.05,123.47,124.06
2006-10-02,1,124.45,126.03,123.47,126.03
2006-10-03,0,125.64,126.43,124.85,125.84
2006-10-04,1,126.43,128.6,126.43,127.61
2006-10-05,0,130.38,132.95,129.39,131.76
2006-10-11,0,133.15,136.7,132.55,135.52
2006-10-12,0,135.52,135.91,132.16,132.16
2006-10-13,0,134.73,134.73,130.97,131.37
2006-10-14,0,132.36,132.36,129.0,130.97
2006-10-16,1,133.15,133.74,131.57,133.15
2006-10-17,0,130.38,132.36,126.82,126.82
2006-10-18,1,125.24,125.64,121.69,122.87
2006-10-19,1,122.48,124.65,121.29,122.28
2006-10-20,1,124.06,124.26,123.07,123.27
2006-10-23,1,124.85,126.03,123.27,126.03
2006-10-24,1,126.43,130.38,126.43,129.0
2006-10-25,0,129.99,131.17,128.4,128.4
2006-10-26,0,130.38,130.97,129.99,129.99
2006-10-27,0,130.38,130.78,128.8,129.79
2006-10-30,0,128.4,129.19,127.81,128.8
2006-10-31,1,130.38,130.38,127.22,128.21
2006-11-01,0,128.4,129.99,128.4,129.0
2006-11-02,0,128.21,129.79,127.42,129.0
2006-11-03,0,129.0,130.78,129.0,129.59
2006-11-06,1,126.43,127.61,125.64,125.84
2006-11-07,0,126.82,127.42,126.43,126.43
2006-11-08,1,126.43,128.21,125.64,126.43
2006-11-09,0,127.81,128.01,124.45,124.45
2006-11-10,1,125.24,125.44,123.66,124.45
2006-11-13,1,125.44,125.44,121.89,122.08
2006-11-14,1,122.08,122.87,121.49,122.48
2006-11-15,0,124.06,125.44,124.06,125.24
2006-11-16,1,127.22,129.39,126.82,127.42
2006-11-17,1,129.39,129.39,127.61,127.61
2006-11-20,1,129.59,130.18,128.4,129.39
2006-11-21,1,129.39,131.76,128.6,130.78
2006-11-22,0,131.17,131.17,129.19,129.19
2006-11-23,1,129.59,129.99,127.61,128.01
2006-11-24,1,128.4,128.6,126.43,128.01
2006-11-27,0,131.57,133.94,129.99,131.76
2006-11-28,1,131.17,131.17,129.19,130.18
2006-11-29,1,131.57,131.57,128.4,129.19
2006-11-30,1,130.18,130.78,128.8,130.78
2006-12-01,1,130.78,133.54,130.78,131.57
2006-12-04,0,132.16,133.74,129.99,133.34
2006-12-05,0,134.33,138.48,133.74,137.1
2006-12-06,0,138.28,139.47,136.31,138.48
2006-12-07,0,137.89,137.89,133.94,134.53
2006-12-08,1,134.33,134.33,131.57,132.75
2006-12-11,1,132.36,132.75,130.78,132.36
2006-12-12,1,131.96,131.96,126.43,128.8
2006-12-13,1,128.21,129.39,123.86,128.8
2006-12-14,1,129.39,132.16,127.42,130.97
2006-12-15,1,132.36,132.75,131.37,132.55
2006-12-18,1,131.96,135.12,131.96,132.75
2006-12-19,1,132.75,134.73,130.78,130.78
2006-12-20,1,131.76,132.95,131.37,132.75
2006-12-21,1,132.36,132.75,130.58,130.97
2006-12-22,1,130.58,132.16,130.58,131.96
2006-12-25,1,131.96,131.96,130.78,130.78
2006-12-26,1,131.57,133.54,131.57,132.75
2006-12-27,1,133.15,135.52,132.16,132.55
2006-12-28,1,134.33,134.73,133.15,134.33
2006-12-29,0,134.33,134.73,132.75,133.15
2007-01-02,1,133.54,142.43,133.54,142.43
2007-01-03,0,143.42,149.94,143.22,147.76
2007-01-04,0,148.16,151.72,147.76,149.74
2007-01-05,0,150.53,151.32,146.97,147.37
2007-01-08,1,146.18,146.18,141.84,141.84
2007-01-09,1,142.23,143.81,141.44,141.64
2007-01-10,0,139.86,142.63,138.28,142.63
2007-01-11,0,143.81,146.97,137.89,140.26
2007-01-12,1,141.44,143.42,139.86,140.26
2007-01-15,1,141.64,145.2,139.86,144.21
2007-01-16,1,145.0,148.55,145.0,145.0
2007-01-17,0,144.21,147.17,143.02,146.58
2007-01-18,1,147.76,150.92,146.38,150.73
2007-01-19,0,149.74,152.51,149.34,149.54
2007-01-22,0,150.33,150.73,149.15,150.13
2007-01-23,0,149.74,150.53,146.97,147.17
2007-01-24,1,149.74,151.12,148.95,148.95
2007-01-25,0,149.74,150.33,146.58,148.16
2007-01-26,0,146.18,148.36,145.59,146.18
2007-01-29,0,146.18,146.18,142.04,143.02
2007-01-30,0,145.0,146.18,143.02,145.39
2007-01-31,0,145.39,145.39,139.86,141.84
2007-02-01,0,143.02,143.42,139.27,141.84
2007-02-02,0,143.02,145.2,142.23,142.43
2007-02-05,1,142.43,142.43,140.85,141.84
2007-02-06,1,143.02,143.22,141.44,143.02
2007-02-07,0,145.0,148.16,144.21,146.97
2007-02-08,0,147.37,148.16,145.39,146.97
2007-02-09,0,146.97,147.37,143.81,143.81
2007-02-12,0,142.63,143.22,139.07,140.46
2007-02-13,0,140.46,141.84,139.27,139.66
2007-02-14,1,140.65,143.62,140.26,143.42
2007-02-26,1,145.79,146.97,145.0,145.0
2007-02-27,1,145.59,147.17,144.6,146.18
2007-03-01,0,144.21,145.2,140.65,142.23
2007-03-02,0,141.44,142.04,139.27,140.06
2007-03-03,1,139.07,140.46,135.12,138.08
2007-03-05,1,136.7,136.7,128.6,129.0
2007-03-06,1,129.99,132.16,128.8,131.37
2007-03-07,1,133.94,133.94,131.17,131.17
2007-03-08,1,131.37,135.71,131.37,135.52
2007-03-09,1,136.7,137.1,133.94,134.33
2007-03-12,1,135.12,135.52,133.54,133.54
2007-03-13,1,133.54,140.26,133.54,140.26
2007-03-14,0,136.7,139.07,136.7,137.89
2007-03-15,0,140.26,143.81,140.06,142.23
2007-03-16,1,143.62,144.6,140.26,140.26
2007-03-19,0,141.44,141.84,139.47,139.86
2007-03-20,0,141.05,142.23,139.27,139.66
2007-03-21,1,141.05,143.62,139.86,143.02
2007-03-22,1,147.37,149.34,146.18,147.37
2007-03-23,1,147.37,148.55,145.39,148.36
2007-03-26,1,148.36,148.55,146.58,147.57
2007-03-27,0,148.16,150.92,148.16,148.16
2007-03-28,1,148.16,149.34,144.6,144.6
2007-03-29,1,142.83,148.95,142.83,148.16
2007-03-30,1,149.34,150.92,147.57,150.13
2007-04-02,1,151.91,152.11,148.55,148.55
2007-04-03,0,148.55,152.51,148.36,152.51
2007-04-04,1,152.9,153.89,151.32,152.11
2007-04-09,1,152.11,153.3,150.92,153.1
